flag,smile,predict,true
train,O=C1CC(Sc2ccc(O)cc2)N1,[9.289382934570312],[9.3100004196167]
train,CCc1cc(C(=O)O)sc1C,[3.357128143310547],[3.369999885559082]
train,CC(C)CCN=C(S)Nc1ccccc1F,[6.879208564758301],[6.869999885559082]
train,COP1(=S)NCC(c2ccccc2Cl)O1,[10.898609161376953],[10.949999809265137]
train,C/C(=N/N=C(\N)S)c1ccc(Cl)cc1,[6.479587078094482],[6.570000171661377]
train,CCc1ccccc1NC(=O)CSc1nccn1C,[13.689014434814453],[13.710000038146973]
train,CCSC1=NCC(=O)N1c1cc(F)ccc1C,[8.163514137268066],[8.229999542236328]
train,CCCN(CCCCN)N(O)N=O,[12.746191024780273],[12.970000267028809]
train,COC(=O)/C=C/c1ccc(O)c(OC)c1,[9.873781204223633],[9.869999885559082]
train,C=CCN=C(S)Nc1cccc(N)c1,[7.132678031921387],[7.260000228881836]
train,COc1ccc2c(CC(=O)O)coc2c1,[4.345315933227539],[4.340000152587891]
train,SC1=NCCc2ccccc2C1c1ccccc1,[4.929389476776123],[5.119999885559082]
train,O=C(NO)c1ccc(-c2ccncc2)s1,[8.381771087646484],[8.470000267028809]
train,CSc1c[nH]c2ncnc(NCCCO)c12,[12.9085693359375],[12.869999885559082]
train,Oc1cccc(C2CCCN3CCCC23)c1,[9.88319206237793],[9.829999923706055]
train,N=C(N)NNS(=O)(=O)c1ccc(N)cc1,[10.775707244873047],[10.720000267028809]
train,Cc1c(O)noc1C[C@H](N)C(=O)O,[1.624237060546875],[1.559999942779541]
train,C#Cc1cccc(S(N)(=O)=O)c1,[10.120115280151367],[10.119999885559082]
train,O=C(O)C(=Cc1ccccc1)C(=O)O,[2.6429972648620605],[2.7899999618530273]
train,CCOC(=O)C(C)c1c(C)nc(S)nc1O,[9.312966346740723],[9.229999542236328]
train,COc1ccccc1Nc1nc(C)cc(C)n1,[13.176128387451172],[13.029999732971191]
train,CO/N=C/c1cc(C)cc(Br)c1O,[7.772899627685547],[7.670000076293945]
train,COP(=O)(O)C(N)CC(C)C,[0.04779963195323944],[0.0]
train,CCCCCCCCCCCCCCCCNc1ccc(O)cc1,[10.276865005493164],[10.359999656677246]
train,Oc1ccccc1I,[8.471364974975586],[8.40999984741211]
train,OCCCc1c(O)ccc2c1CCO2,[10.33390998840332],[10.270000457763672]
train,CCCCCCCCCCCCCOCC(=O)O,[4.260026454925537],[4.230000019073486]
train,CCOC(=O)C(CC(C)C)C(=O)NO,[8.794304847717285],[8.770000457763672]
train,Cc1ccc2c(=O)[nH]sc2c1,[10.000164031982422],[9.850000381469727]
train,Nc1[nH]c(NCCO)nc2ncnc1-2,[4.891867637634277],[5.079999923706055]
train,CCOc1ccccc1C(S)=NC1CCCCC1,[8.025612831115723],[8.029999732971191]
train,COC(=O)NNC(=O)c1ccccc1OC,[9.024270057678223],[8.880000114440918]
train,Nc1ccnc2[nH]cnc12,[11.314395904541016],[11.239999771118164]
train,CN=C(S)SCCOc1ccc(C)cc1,[6.510397911071777],[6.429999828338623]
train,CC(C1CC1)N(O)C(N)=O,[9.445659637451172],[9.460000038146973]
train,NC(=O)c1ccc(/C=N/O)nc1,[8.539000511169434],[8.420000076293945]
train,N/C(=N\O)N/N=C/C1CCCCC1,[12.724618911743164],[12.640000343322754]
train,CCc1nc(Cc2ncc[nH]2)c(CC)s1,[13.106241226196289],[13.09000015258789]
train,Oc1ccc(S)cc1Cl,[5.122464179992676],[5.230000019073486]
train,CCN(CC)CCNC(=O)c1ccc(I)nc1,[13.767637252807617],[13.6899995803833]
train,CCC/C=C/[C@@]1(C)SC(=O)C=C1O,[6.928732395172119],[6.96999979019165]
train,O=C(O)c1ccccc1Nc1cccc(Br)c1,[3.8520781993865967],[3.880000114440918]
train,O=C(O)C1CN(CCCP(=O)(O)O)CCN1,[1.0430541038513184],[0.9800000190734863]
train,CCC(=O)c1ccc(O)cc1,[7.809161186218262],[7.78000020980835]
train,CCCCCCCC/C=C\C(=O)O,[4.776293754577637],[4.829999923706055]
train,S=C=Nc1ccc(Cc2ncc[nH]2)cc1,[13.458501815795898],[13.4399995803833]
train,NCC(CCc1ccccc1)c1nnn[nH]1,[4.562844276428223],[4.510000228881836]
train,Oc1noc2cccc(F)c12,[5.223618507385254],[5.25]
train,O=c1c2ccccc2nc2n1CCC2O,[13.75057601928711],[13.699999809265137]
train,CCC/C(C)=N\N=C1/NC(=O)CS1,[7.3752121925354],[7.409999847412109]
train,Cc1cccc2c1CN1CC(=O)NC1=N2,[10.985109329223633],[11.050000190734863]
train,NCCCP(=O)(O)CCN,[1.6242926120758057],[1.6100000143051147]
train,Cc1nnc(S)n1-c1ccccc1,[7.879388332366943],[7.860000133514404]
train,NNC(=O)C1CCNCC1,[13.168620109558105],[13.149999618530273]
train,CCCC(=O)Nc1ccc(C)c(O)c1,[9.532416343688965],[9.569999694824219]
train,C=C(C)CN=C(S)Nc1cccc(N)n1,[5.564146041870117],[5.510000228881836]
train,O=C(O)C(=O)Nc1ccc(C(=O)O)cc1,[2.032949209213257],[2.0899999141693115]
train,N#CNc1cccc(C(=O)O)c1,[4.782958030700684],[4.730000019073486]
train,O=C(NCc1cccs1)OCCCc1c[nH]cn1,[13.099773406982422],[13.039999961853027]
train,O=C(O)COc1ccc(F)cc1Br,[2.334275960922241],[2.3399999141693115]
train,N#CCC(=O)NCc1ccccc1,[9.206192016601562],[9.180000305175781]
train,CSc1nc(-c2ccccc2Cl)n[nH]1,[8.87037181854248],[8.880000114440918]
train,CCCC/C(CC)=N\O,[11.508097648620605],[11.460000038146973]
train,CCOC(=O)c1sc(-c2ccccn2)nc1O,[6.176318168640137],[6.190000057220459]
train,COc1ccc(C)cc1C1OC(=O)NC1=O,[6.19002628326416],[6.28000020980835]
train,CN(C)C(=N)NCCC[C@H](N)C(=O)O,[2.583286762237549],[2.5399999618530273]
train,Cc1c(Cl)cc(C(C)C)c(O)c1CN,[8.378599166870117],[8.369999885559082]
train,COc1ccc(CCN)cc1-c1ccc(O)cc1,[9.538787841796875],[9.470000267028809]
train,COc1cc2c(cc1O)CCN=C2c1ccccc1,[9.709460258483887],[9.680000305175781]
train,Cc1nnsc1Sc1ccccc1C(=O)O,[3.2481093406677246],[3.2699999809265137]
train,CCCC/C=C1\NC(=S)NC1=O,[7.841529369354248],[7.869999885559082]
train,Cc1nc2ccccc2n1CC(C)C(=O)O,[4.485726356506348],[4.5]
train,CCO[11C](=O)C(O)c1ccccc1,[11.93111801147461],[11.989999771118164]
train,CSC1=N/C(=C\c2cccs2)C(=O)N1,[9.713371276855469],[9.619999885559082]
train,Sc1nc2ccccc2[nH]1,[8.204986572265625],[8.199999809265137]
train,CC(C)NCC(O)c1ccc(O)c(O)c1F,[8.175872802734375],[8.170000076293945]
train,O=C(O)c1ccc(-c2ccccc2)cc1,[4.085121154785156],[4.070000171661377]
train,COc1ccc(O)c(CNc2ccccc2F)c1,[9.713754653930664],[9.640000343322754]
train,CC(=O)NC=C1C(=O)NC(=O)NC1=O,[6.840782165527344],[6.800000190734863]
train,SCc1ccc(CS)s1,[9.5364408493042],[9.539999961853027]
train,O=C(O)c1sccc1SCc1ccc(Cl)cc1,[3.267559289932251],[3.2699999809265137]
train,O=C(NN=C1NCCCN1)c1ccco1,[9.683016777038574],[9.59000015258789]
train,CSc1ccc(SC2CC(=O)N2)cc1,[11.59961223602295],[11.489999771118164]
train,O=C(O)CCCCCN1C(=O)CSC1=S,[4.4818525314331055],[4.440000057220459]
train,Nc1ccccc1-c1nnc(S)s1,[7.350344657897949],[7.300000190734863]
train,N=C(N)NOCCC(N)C(=O)O,[2.141279697418213],[2.0999999046325684]
train,N/C(=N\O)N/N=C/c1ncccc1O,[8.035812377929688],[8.109999656677246]
train,Cn1cnnc1SCCCNC(=O)Nc1ncccn1,[10.887871742248535],[10.920000076293945]
train,S=C(N/N=C\c1cccs1)NC1CCCCC1,[11.258407592773438],[11.300000190734863]
train,CSc1ccccc1NC(=O)CN1CCCCC1,[12.580957412719727],[12.59000015258789]
train,NCCCCCNc1ccn(O)c(=O)n1,[6.09049129486084],[5.949999809265137]
train,Cc1cnc2cc(Cl)ccc2c1SCC(=O)O,[3.55578351020813],[3.5399999618530273]
train,N[C@H]1C=CCO[C@H]1C(=O)O,[3.208658456802368],[3.259999990463257]
train,COC(=O)c1c[nH]c2cc(Br)ccc12,[11.917113304138184],[11.930000305175781]
train,O=C(O)c1cnc2n1-c1ccccc1OC2,[3.5496718883514404],[3.5399999618530273]
train,S=C(Nc1ccccn1)NC1CCCC1,[13.172469139099121],[13.109999656677246]
train,C/C(=C\CN)C(=O)O,[4.411471843719482],[4.400000095367432]
train,O=C1c2ccccc2C(=NO)c2ccccc21,[5.024013996124268],[4.909999847412109]
train,NC(Cc1ccc2nsnc2c1)C(=O)O,[1.8649835586547852],[1.75]
train,O=C(NCCN1CCCCC1)Nc1ccccc1Cl,[12.283726692199707],[12.1899995803833]
train,Oc1ccccc1C1C=CCCC1,[9.398622512817383],[9.300000190734863]
train,O=C(NCc1cn2ccccc2n1)c1ccco1,[13.856502532958984],[13.850000381469727]
train,O=C1C=CC(O)N1CCCCc1ccccc1,[10.51427936553955],[10.380000114440918]
train,NNC(=O)CSc1nnc2sc3ccccc3n12,[11.994185447692871],[12.010000228881836]
train,On1c(-c2ccccc2)nc2ccccc21,[10.12270450592041],[10.050000190734863]
train,COC(=O)c1c(NC(C)=O)sc(C)c1C,[10.74491024017334],[10.760000228881836]
train,NC(Cc1c[nH]c2ccccc12)C(=O)O,[2.5442795753479004],[2.5399999618530273]
train,NC(=O)NC(=O)CBr,[10.994048118591309],[10.979999542236328]
train,CC(CN)CCC(C(=O)O)c1c[nH]cn1,[3.865968942642212],[3.819999933242798]
train,CNC[C@H](N)C(=O)O,[2.044213056564331],[1.9600000381469727]
train,CCCCCP(=O)(O)c1ccccc1,[3.011852979660034],[3.109999895095825]
train,Fc1ccccc1/C=N/Nc1nn[nH]n1,[6.505394458770752],[6.28000020980835]
train,CS(=O)(=O)Nc1ccncc1Nc1ccccc1,[9.47584056854248],[9.699999809265137]
train,CC/C(=N\NC(N)=O)c1cccc(Cl)c1,[11.854674339294434],[11.819999694824219]
train,CS(=O)(=O)NCCNS(C)(=O)=O,[10.97319507598877],[10.90999984741211]
train,O=C(NCCOCCO)c1ccc(O)cc1,[8.495708465576172],[8.479999542236328]
train,CC1CC=C(Cc2ccc(O)cc2)CC1,[9.893949508666992],[9.5]
train,O=C(O)COCc1nc2ccccc2[nH]1,[3.8361053466796875],[3.7799999713897705]
train,O=C1CCCc2[nH]ncc21,[9.424962043762207],[9.569999694824219]
train,CCc1nnc(N/N=C/c2cccs2)n1N,[12.892026901245117],[12.789999961853027]
train,CC(/C=C/c1cccc(Cl)c1)=N/O,[10.73751163482666],[10.5600004196167]
train,CC(C)N(Cc1c[nH]cn1)c1ccccn1,[12.935342788696289],[12.899999618530273]
train,O=C1CCC(=O)C1=NNc1ccccc1,[5.6995368003845215],[5.809999942779541]
train,NC(=S)c1cnccn1,[11.351420402526855],[11.390000343322754]
train,Oc1nc2ccc3c(c2nc1O)CCNC3,[10.953936576843262],[11.100000381469727]
train,C[N+](C)(C)C/C=C/C(=O)[O-],[4.211646556854248],[4.300000190734863]
train,N[C@@H]1CONC1=O,[4.314329624176025],[4.210000038146973]
train,COc1ccnc(NC(=O)c2cscc2C)c1,[13.986784934997559],[13.829999923706055]
train,CS[S+](C)[O-],[8.216009140014648],[8.199999809265137]
train,O=C(CO)c1c[nH]c(=O)[nH]c1=O,[8.29664134979248],[8.25]
train,NC1=NCC(Cc2ccc(O)cc2)C(N)=N1,[10.102058410644531],[10.260000228881836]
train,COCCc1cccc2c1CCC2c1ncc[nH]1,[13.359713554382324],[13.279999732971191]
train,Cn1nc(SCC(=O)O)sc1=S,[3.9662859439849854],[3.869999885559082]
train,COc1ccccc1CNC(=O)c1ccccc1O,[8.222023010253906],[8.1899995803833]
train,CCCCCCOc1ccccc1C(=O)O,[3.7681872844696045],[3.7200000286102295]
train,CCCCCCCCCS(=O)(=O)CC(N)=O,[8.604247093200684],[8.649999618530273]
train,C=C(C)C(=O)O,[4.6370649337768555],[4.659999847412109]
train,O=C(O)/C=C/c1cccc(O)c1,[3.8358190059661865],[3.819999933242798]
train,Oc1ncc(COCC(F)CCl)c(O)n1,[11.63901424407959],[11.630000114440918]
train,CCc1ccc2c(CC(=O)O)c[nH]c2c1,[4.768501281738281],[4.789999961853027]
train,NS(=O)(=O)c1ccc(-c2ccccn2)s1,[8.709993362426758],[8.760000228881836]
train,COc1cc(/C=C/C(C)=O)ccc1O,[9.549336433410645],[9.510000228881836]
train,CCc1nn(C)c(-c2nnc(S)s2)c1Cl,[6.722907066345215],[6.699999809265137]
train,COc1cc(=O)n(C)c2c(O)cccc12,[8.483315467834473],[8.390000343322754]
train,COc1cc(Cl)ccc1O,[9.381282806396484],[9.430000305175781]
train,CC(C)c1ccc(O)c(C(C)C)c1,[10.776461601257324],[10.770000457763672]
train,Nc1cccnc1C(=O)O,[1.7149897813796997],[1.7100000381469727]
train,Nc1cc(Cl)nc(C(=O)O)c1Cl,[1.1769847869873047],[1.1100000143051147]
train,COC(=O)c1ccc(O)cc1C(=O)OC,[8.18093204498291],[8.279999732971191]
train,O=C(CNOCc1ccccc1)NO,[8.726907730102539],[8.739999771118164]
train,ON=CNc1cccc2nonc12,[10.621726036071777],[10.880000114440918]
train,COC(=O)c1ccc(NCCC(=O)O)cc1,[3.0622079372406006],[2.7899999618530273]
train,CCSc1nc2ccccc2[nH]1,[10.420722961425781],[10.479999542236328]
train,COc1ccc(NC(=O)CC(C)=O)cc1,[10.754926681518555],[10.84000015258789]
train,C/C(C(=O)O)=C1\CCCC(C)C1,[4.92987585067749],[4.860000133514404]
train,Oc1ccc2c(c1)CNCC2,[9.777070999145508],[9.739999771118164]
train,NC(CCCP(=O)(O)O)CC(N)C(=O)O,[1.710518479347229],[1.7000000476837158]
train,COc1cccc(Nc2snc(O)c2C#N)c1,[2.0697021484375],[2.059999942779541]
train,NC(=S)NCCCC(N)C(=O)O,[2.4892799854278564],[2.690000057220459]
train,COC(=O)NC1=NC(c2ccccc2C)CN1C,[10.05179500579834],[10.15999984741211]
train,NC(=O)c1cc2c(s1)CCNC2,[13.80903148651123],[13.869999885559082]
train,O=C(O)C1=CCCN(Cc2ccccn2)C1,[3.2348787784576416],[3.2200000286102295]
train,CCCCCCCCCCCC(=O)Nc1ccncn1,[11.061446189880371],[10.920000076293945]
train,CN(C)CCOC(=O)Nc1ccncc1Br,[12.274201393127441],[12.239999771118164]
train,C[C@@H](N)/C=C/P(=O)(O)O,[3.5539846420288086],[3.559999942779541]
train,CCOC1=C(O)C(=O)OC1C(O)CO,[8.148008346557617],[8.1899995803833]
train,CCc1c(O)n2ccccc2nc1=O,[6.997591495513916],[6.949999809265137]
train,O/N=C/c1nc(Cc2ccccc2)no1,[4.694700241088867],[4.699999809265137]
train,NC(=O)c1cc(-c2ccncc2)nnc1Cl,[11.850443840026855],[11.779999732971191]
train,N[C@H](CC1OC(=O)NC1=O)C(=O)O,[1.55691397190094],[1.5399999618530273]
train,C[C@@H]1N=C[C@H](O)[C@@H]1O,[12.885083198547363],[12.930000305175781]
train,CCCNc1ncccc1C(N)=O,[13.711146354675293],[13.789999961853027]
train,NNC(=O)c1ccncc1,[13.714404106140137],[13.609999656677246]
train,NNC(=O)c1cncn1-c1ccc(F)cc1,[13.48117446899414],[13.550000190734863]
train,CCCC(=O)Nc1c(O)c2ccccc2oc1=O,[5.719894886016846],[5.800000190734863]
train,Oc1cccc(Oc2ccccc2)c1,[9.117291450500488],[9.100000381469727]
train,OCCN=C(S)c1ccccc1,[8.08428955078125],[8.109999656677246]
train,Cc1cc(C)o/c(=N/O)c1,[9.307657241821289],[9.25]
train,NNC(=O)c1cccc(O)c1,[8.733135223388672],[8.789999961853027]
train,O=CN1CCN(C=O)C(O)C1O,[11.748337745666504],[11.829999923706055]
train,N#Cc1ccc(NC(=O)CN2CCOCC2)cn1,[13.016097068786621],[12.920000076293945]
train,CCNC(=O)NCC(N)C(=O)O,[2.2387855052948],[2.25]
train,COC(=O)c1ccc(C(=O)O)cc1,[3.6493942737579346],[3.619999885559082]
train,O=C(O)c1cncc(F)c1,[3.6692585945129395],[3.680000066757202]
train,CCCCc1ccc(C(=O)Nc2nccs2)nc1,[10.922892570495605],[10.979999542236328]
train,CCCCNS(=O)(=O)c1ccc(C)cc1,[10.300235748291016],[10.399999618530273]
train,COc1ccc(C)cc1C(O)CNC(C)C,[13.970759391784668],[13.899999618530273]
train,NC(C(=O)NCc1ccccc1)c1nccs1,[13.430838584899902],[13.489999771118164]
train,Cc1ccccc1Cn1cc[nH]c1=S,[10.306947708129883],[10.399999618530273]
train,COc1c(Cl)c(OC)c(CN)c(O)c1I,[6.679878234863281],[6.860000133514404]
train,O=C(CCl)NC(=O)Nc1cccc2c1CCC2,[10.314087867736816],[10.319999694824219]
train,COCc1cc(C)nc(OC)c1C(N)=O,[12.965054512023926],[12.779999732971191]
train,Cc1cccc2[nH]c(=O)n(O)c12,[8.447632789611816],[8.40999984741211]
train,O=C(O)c1ncc(-c2ccccc2)cn1,[-1.5016266107559204],[-3.859999895095825]
train,COc1cc(/C=N/Nc2ccccn2)ccc1O,[9.577356338500977],[9.59000015258789]
train,Cc1c(F)ccc2[nH]c(=O)n(O)c12,[8.220987319946289],[8.119999885559082]
train,COc1ccc(Cn2cc[nH]c2=S)cc1,[10.369498252868652],[10.399999618530273]
train,NCCc1nc[nH]c1Br,[12.312897682189941],[12.359999656677246]
train,NC(CCc1ccccc1)C(=O)O,[2.618025779724121],[2.549999952316284]
train,O=C(O)c1cc2cc(Cl)ccc2[nH]1,[3.613285779953003],[3.5999999046325684]
train,NNC(=O)CCCCC(=O)NN,[12.630412101745605],[12.649999618530273]
train,CC(C)n1nccc1NC(=O)Nc1ccccc1,[11.521108627319336],[11.510000228881836]
train,Cc1ccc(NC(S)=NCC2CCCO2)cc1C,[7.257611274719238],[7.239999771118164]
train,O=C(NCc1ccccc1)Nc1nnc(S)s1,[6.505545616149902],[6.510000228881836]
train,Oc1ccc2cc(-c3cccnc3)ccc2n1,[11.8086576461792],[11.8100004196167]
train,CCOP(=O)(OCC)c1cccc(O)c1,[8.442702293395996],[8.460000038146973]
train,O=C(O)c1cnc2sc3ccccc3n2c1=O,[3.0863871574401855],[3.0299999713897705]
train,NC[C@H](O)c1ccc(O)c(O)c1F,[8.82596206665039],[9.140000343322754]
train,O=C(O)c1cccc2c1C(=O)NC2,[3.6469955444335938],[3.619999885559082]
train,Cc1ccnc(Nc2nc3ccccc3o2)n1,[4.3567681312561035],[4.199999809265137]
train,CC(=O)Nc1cccc(C(=O)O)c1,[3.945812225341797],[3.9200000762939453]
train,Cc1cc(C(=O)O)ccc1N,[4.752354621887207],[4.760000228881836]
train,Nc1ccc(CC(=O)O)cn1,[2.8730318546295166],[2.7799999713897705]
train,O=C(CC(O)c1ccccc1)Nc1ccccn1,[12.07975959777832],[12.050000190734863]
train,Cc1nn(C)c2c1NC(=O)CS2,[11.474836349487305],[11.470000267028809]
train,O=C(CCl)NCO,[10.306925773620605],[10.40999984741211]
train,O=c1[nH]cnc2nsnc12,[8.259699821472168],[8.40999984741211]
train,CCCCCCn1cnc2c1NC=NCC2O,[13.106887817382812],[13.0600004196167]
train,CCCCCCC#Cc1nc(N)c2[nH]cnc2n1,[10.850019454956055],[10.789999961853027]
train,O=C(O)c1nc(=O)[nH]c(=O)[nH]1,[2.166757106781006],[2.140000104904175]
train,NCC(O)CP(=O)(O)Cc1ccccc1,[1.7573809623718262],[1.7699999809265137]
train,C=CC/N=C(/CC)C1=C(O)CCCC1=O,[6.108580589294434],[6.199999809265137]
train,CC1NC(S(=O)(=O)O)C(O)C1O,[-3.6359028816223145],[-3.9100000858306885]
train,CCCC1(c2cccc(O)c2)CCN(C)C1,[10.012157440185547],[10.069999694824219]
train,O=C(O)c1nccnc1S,[0.2023845762014389],[0.15000000596046448]
train,NC(CC(=O)NCP(=O)(O)O)C(=O)O,[1.3305561542510986],[1.399999976158142]
train,NCC1(C(=O)O)CC12CCCCC2,[4.122247695922852],[4.090000152587891]
train,C/N=C(\N)NCC[C@H](N)C(=O)O,[2.404707431793213],[2.390000104904175]
train,CC(S)C(=O)N[C@@H](CO)C(=O)O,[3.719374656677246],[3.700000047683716]
train,Oc1ccc2oc(-c3ccccc3)cc2c1,[9.427318572998047],[9.460000038146973]
train,O=C(O)c1ccccc1Cc1ccc(Cl)cc1,[3.836545467376709],[3.8299999237060547]
train,CCCC(CCC)C(=O)NO,[8.84619140625],[8.869999885559082]
train,O=C(O)c1ccc2[nH]c(CCl)nc2c1,[2.173635721206665],[2.140000104904175]
train,Oc1ccc(-c2ccc(Cl)s2)cc1O,[8.855409622192383],[8.970000267028809]
train,Cc1cccc2c1N1C(=S)NC(C)CC1N2,[12.93310546875],[12.970000267028809]
train,N[C@H]1CC=C(C(=O)O)C1,[4.253570079803467],[4.199999809265137]
train,CNCC(NC(C)=O)C(=O)NCc1ccccc1,[12.790721893310547],[12.779999732971191]
train,CCOC(=O)NC1=NCC(C)S1,[9.684686660766602],[9.75]
train,CCCN(C)c1ccc(C(=O)O)cn1,[0.9693706035614014],[0.9800000190734863]
train,CN1C(=O)CSc2ccc(C(=O)O)cc21,[3.9451181888580322],[3.9600000381469727]
train,O=C(O)CN1C(=O)c2ccccc2C1=O,[2.9383158683776855],[2.990000009536743]
train,O=C(NCC1CC1)Nc1ccccc1F,[11.598420143127441],[11.529999732971191]
train,Cn1ccs/c1=N\C(=O)Nc1ccccc1,[10.598974227905273],[10.649999618530273]
train,CN(C)CCOCCOC(=S)S,[0.863933801651001],[1.1399999856948853]
train,O=C(NCCCCc1ccccc1)c1ccccc1O,[8.189374923706055],[8.1899995803833]
train,O=C1NC(=S)NC(=O)C1C1CCCCC1,[5.896914958953857],[5.840000152587891]
train,N=C(N)n1nc2c(c1O)CCCC2,[4.580955982208252],[4.53000020980835]
train,CN(C)c1cccc2ccc(O)cc12,[9.781824111938477],[9.729999542236328]
train,Oc1ccc(-c2cnc3ccccc3n2)cc1,[9.435606002807617],[9.470000267028809]
train,Oc1nc(N2CCOCC2)cc2ccccc12,[11.664558410644531],[11.619999885559082]
train,Oc1ccccc1/C=N/N1CCCCC1,[8.780282974243164],[8.770000457763672]
train,Nc1nc(-c2ccc(O)cc2)cs1,[9.371845245361328],[9.460000038146973]
train,Oc1ccc2c(c1)CCN2,[10.277606010437012],[10.40999984741211]
train,O=C(Nc1cccs1)Nc1cccnc1Cl,[9.824077606201172],[9.850000381469727]
train,Oc1ccccc1CNc1ncc(Br)cc1Br,[9.163467407226562],[9.229999542236328]
train,CNC(=S)NN=C1NCCCN1,[10.05262279510498],[10.020000457763672]
train,O=C(O)[C@@H]1CCN1C(=O)CCS,[3.86739444732666],[3.8399999141693115]
train,OCCc1cc(O)c(O)c(O)c1,[9.048118591308594],[9.09000015258789]
train,NC(=S)N/N=C/c1cccnc1,[11.707536697387695],[11.710000038146973]
train,O=NN(CCCl)C(=O)NCC(=O)NCCCl,[11.868488311767578],[11.779999732971191]
train,Cc1ccc(NC(=O)C(=O)NN)cc1,[9.908020973205566],[10.010000228881836]
train,CC(C)Sc1nnc(Nc2ccccc2)s1,[10.26660442352295],[10.350000381469727]
train,COCCCCCCCCCC(O)CC(=O)O,[4.708247661590576],[4.670000076293945]
train,CCCSC(S)=NC1CCS(=O)(=O)C1,[6.271262168884277],[6.289999961853027]
train,O=C(O)c1cc2c3ccccc3nc(O)n2n1,[3.1914563179016113],[3.1500000953674316]
train,O=C(/C=C/c1ccc(O)cc1)NCCO,[9.431816101074219],[9.420000076293945]
train,O=C(O)c1ccc(C(F)(F)F)cc1O,[2.771848678588867],[2.759999990463257]
train,CC1=C(O)C(=O)SC1,[9.702667236328125],[9.84000015258789]
train,Oc1nc(CSc2ccccn2)nc2ccccc12,[12.106221199035645],[12.069999694824219]
train,N[C@@H](CCCCNC(=O)CS)C(=O)O,[2.3107056617736816],[2.259999990463257]
train,O=C(O)[C@H]1CNCCN1,[1.4464906454086304],[1.309999942779541]
train,OCCNN=C(S)NC1CC2C=CC1C2,[7.645789623260498],[7.53000020980835]
train,CC(CO)CS,[10.106321334838867],[10.149999618530273]
train,Cc1ccccc1OCC(=O)Nc1ccncc1,[12.449867248535156],[12.319999694824219]
train,C/C(=N\O)C(=O)NCCCNCCCN(C)C,[10.540275573730469],[10.520000457763672]
train,NC(CC(=O)O)c1cccc(O)c1,[3.537322998046875],[3.569999933242798]
train,S=C(S)NCCN1CCNCC1,[1.7099038362503052],[1.75]
train,N=C(N)NC(=O)c1cc(Br)ccc1N,[13.099323272705078],[13.010000228881836]
train,CCCCCC[C@H](CCC(=O)O)OC,[4.831105709075928],[4.769999980926514]
train,O=C(Nc1ccccc1)OC1CN2CCC1CC2,[13.112764358520508],[13.029999732971191]
train,O=C(O)C1CN(c2cccc(F)c2)CCO1,[3.7230448722839355],[3.690000057220459]
train,O=c1[nH]c(=O)n2nccc2[nH]1,[8.925544738769531],[8.970000267028809]
train,NC(=S)c1ccc(C(=O)O)cc1,[3.889594554901123],[3.950000047683716]
train,N#Cc1c(O)nc(O)nc1-c1ccccc1,[10.759587287902832],[10.800000190734863]
train,O=C(Nc1ccc(Br)cc1F)C1CCCO1,[11.063365936279297],[11.140000343322754]
train,Sc1nnc(-c2ccc3ccccc3c2)o1,[7.430831432342529],[7.460000038146973]
train,Oc1ccc(/C=C/c2ccccc2)cc1O,[8.679633140563965],[8.760000228881836]
train,O=C(O)CCc1cccc(=O)o1,[4.18615198135376],[4.110000133514404]
train,CCOC(=O)c1sc(NC(=O)CC)nc1C,[7.883371353149414],[7.820000171661377]
train,O/N=C1\CCc2cc(Cl)ccc21,[6.851677417755127],[6.840000152587891]
train,CCc1nc2sc(S(N)(=O)=O)nn2c1C,[6.892876148223877],[7.010000228881836]
train,Oc1ccccc1CN1CCCCC1c1cccnc1,[8.355143547058105],[8.1899995803833]
train,O=C(Nc1ccccc1)Nc1ccc(Br)cc1,[11.451762199401855],[11.510000228881836]
train,Oc1cc(O)c(-c2ccccc2)c(Cl)n1,[9.215080261230469],[9.350000381469727]
train,Oc1ccc(CNCc2ccccc2)c2cccnc12,[8.510135650634766],[8.40999984741211]
train,CCOC(=O)C(=O)Nc1c(C)cccc1C,[10.851570129394531],[10.90999984741211]
train,Sc1nccn1Cc1cccnc1,[7.680967807769775],[7.679999828338623]
train,Cn1ccnc1SC(C(=O)O)c1ccccc1,[3.664865255355835],[3.6500000953674316]
train,CCCCCCCC(=O)N/N=C/c1ccncc1,[11.846718788146973],[11.850000381469727]
train,Oc1nc(-c2cccnc2)sc1-c1ccccc1,[5.932584285736084],[5.929999828338623]
train,CC(CCN)NCC(O)c1ccc(O)c(O)c1,[9.529154777526855],[10.079999923706055]
train,Oc1ccc(I)cc1,[9.027491569519043],[9.100000381469727]
train,CCC(=O)C1=C(O)CCCC1=O,[4.9069695472717285],[5.019999980926514]
train,NC(=S)N/N=C/Cc1ccccc1,[11.806029319763184],[11.770000457763672]
train,C[N+](C)(CI)CCCC(=O)[O-],[3.3276147842407227],[3.319999933242798]
train,Cc1ccc2nc3nc(O)n(C)c3cc2c1,[11.833255767822266],[11.899999618530273]
train,S=C(Nc1cccnc1)NC1CC2CCC1C2,[13.359773635864258],[13.329999923706055]
train,CC1Oc2ccccc2NC1=O,[11.579699516296387],[11.550000190734863]
train,O=c1cc(CO)occ1O,[9.158474922180176],[9.300000190734863]
train,O=C(O)c1nonc1-c1nonc1C(=O)O,[3.188819169998169],[3.359999895095825]
