flag,smile,predict,true
train,Oc1ccc2nc(-c3ccccc3)ccc2c1,[3.8665318489074707],[3.880000114440918]
train,CN1CCN(Cc2ccc(N)cc2)CC1,[8.16942310333252],[8.130000114440918]
train,CN(C)CC1Cc2c1ccc(O)c2O,[9.038883209228516],[9.069999694824219]
train,O=C(O)C(O)Cc1ccccn1,[4.501784801483154],[4.550000190734863]
train,O/N=C/c1ccccc1,[2.820678472518921],[2.8499999046325684]
train,CCN1CCN(C(=O)C2CCCCC2)CC1,[7.1716718673706055],[7.199999809265137]
train,c1cn2cc(CSC3CCCCC3)nc2s1,[4.052539825439453],[3.9700000286102295]
train,CNc1cc(-c2ccc(O)cc2C)ncn1,[4.723657608032227],[4.800000190734863]
train,NOCCCOc1ccccc1,[4.446177005767822],[4.400000095367432]
train,Cc1ccccc1NC(=O)CCN1CCCC1,[9.373416900634766],[9.460000038146973]
train,CSc1nc(-c2ccccc2)cn1CCO,[4.049648284912109],[3.9700000286102295]
train,COC(=O)C1CCCCN1,[6.434964179992676],[6.53000020980835]
train,Cc1cc(-c2ccccc2N)[nH]n1,[3.9686167240142822],[3.950000047683716]
train,OCCCCCCCCOc1cccnc1,[4.82196569442749],[4.800000190734863]
train,N#CCCC12CCCCC1=Nc1ccccc12,[5.152441024780273],[5.300000190734863]
train,CNC(C)(C)Cc1ccc2c(c1)OCO2,[10.203804969787598],[10.229999542236328]
train,Cc1ccc(CNc2ccc(C)cc2)cc1,[4.277407169342041],[4.349999904632568]
train,Clc1ccc(CN2CCNCC2)cc1,[9.168428421020508],[9.220000267028809]
train,Cc1nc(C)n2c(S)ncnc12,[4.22878360748291],[4.099999904632568]
train,CC(N)C(=O)Nc1ccccc1,[8.19621753692627],[8.229999542236328]
train,Cc1ccc2ncn(C)c2c1,[5.647174835205078],[5.619999885559082]
train,CN(C)CC1CN=C(N)O1,[8.184076309204102],[8.180000305175781]
train,NC(=S)N/N=C1/CCCc2cccnc21,[3.350217342376709],[3.2899999618530273]
train,COc1cccc2c1CCc1sc(N)nc1-2,[4.462055206298828],[4.5]
train,Cc1ccc(N)cc1/C=N/N=C(N)N,[7.144340991973877],[7.239999771118164]
train,CN(C)CCCNC(=O)c1ccccn1,[9.282210350036621],[9.300000190734863]
train,NC1=NCC2CCCCC12,[11.574377059936523],[11.520000457763672]
train,CCC(C)NCCOCCOc1ccc(Br)cc1,[9.880967140197754],[9.989999771118164]
train,CCCCNCc1coc(-c2ccccc2)n1,[8.178969383239746],[8.170000076293945]
train,CCCCCCNC(=O)Cn1ccnc1,[6.656757354736328],[6.71999979019165]
train,C(=N\Nc1ccccn1)\c1cccnc1,[4.807524681091309],[4.769999980926514]
train,Nc1ccc2nc(N3CCNCC3)cnc2c1,[8.799354553222656],[8.789999961853027]
train,NC(CN1CCOCC1)c1ccccc1,[8.69455337524414],[8.729999542236328]
train,NC(CCCC1(C(=O)O)CN1)C(=O)O,[9.42745590209961],[9.529999732971191]
train,Cc1nnc(NC(=O)C2CCCC2)s1,[0.029913321137428284],[0.05000000074505806]
train,CC(CN)C[PH](=O)O,[10.154046058654785],[10.229999542236328]
train,CCCCCCC(N)CC(=O)O,[10.475274085998535],[10.550000190734863]
train,Nn1c(-c2cccs2)n[nH]c1=S,[3.115953207015991],[3.1600000858306885]
train,C(=C/c1ccccn1)\c1ccccc1,[4.706127166748047],[4.670000076293945]
train,Clc1ccc2scc(CN3CCCC3)c2c1,[8.408354759216309],[8.359999656677246]
train,COC(=O)CCCNC(=O)c1ccccc1N,[2.601623773574829],[2.7300000190734863]
train,CCCCCCCCNc1cc(C)nc2ccnn12,[3.083582639694214],[3.0999999046325684]
train,COc1cccc(OC)c1CN,[8.21557903289795],[8.229999542236328]
train,Oc1ccc(CNc2ccccc2O)cc1,[4.209189414978027],[4.409999847412109]
train,C/N=C(/S)CCNCCSP(=O)(O)O,[11.061659812927246],[10.989999771118164]
train,NCCCNCC(F)(F)CN,[9.877379417419434],[9.869999885559082]
train,CNCC1CCc2sc(C)nc2C1,[10.289595603942871],[10.279999732971191]
train,O=C(OC1CC2CCCC1N2)C1CCCCC1,[10.019136428833008],[10.15999984741211]
train,CCC(C)(NCC(=O)OC)c1nccs1,[4.537607192993164],[4.53000020980835]
train,CCCCN(CCC)C1CCc2n[nH]cc2C1,[10.448826789855957],[10.5]
train,OCc1nccc2nc(O)ccc12,[3.976771116256714],[3.819999933242798]
train,COc1ccccc1Nc1nnc(C)c(O)n1,[2.704909086227417],[2.569999933242798]
train,NCCc1ccccc1F,[9.619421005249023],[9.65999984741211]
train,Cc1cc(NCC2CCCCC2)no1,[2.270897150039673],[2.299999952316284]
train,Cc1cscc1Cc1c[nH]cn1,[6.577410697937012],[6.610000133514404]
train,Nc1ncnc2c1sc1cccnc12,[2.679729700088501],[2.690000057220459]
train,N#Cc1ccc(OCCn2ccnc2)cc1,[6.475297927856445],[6.489999771118164]
train,Nc1nccc(-n2ccc3ccncc32)n1,[6.227321624755859],[6.230000019073486]
train,C=C1CC23CNCC2(C1)CC(=C)C3,[11.284597396850586],[11.25]
train,c1ccc(NC2=NCCCCS2)cc1,[6.6481475830078125],[6.639999866485596]
train,CNCCOP(=O)(O)O,[10.082860946655273],[10.069999694824219]
train,O=C(Nc1ccccn1)c1nnn[nH]1,[2.4809587001800537],[2.3399999141693115]
train,COc1ccc(N)cc1-n1cnnn1,[4.669722557067871],[4.75]
train,CC(C)CC(C)(CN)CC(=O)O,[9.893453598022461],[9.920000076293945]
train,CN(C)c1nncc2[nH]nnc12,[2.116546154022217],[2.1500000953674316]
train,NC(CCOCCP(=O)(O)O)C(=O)O,[9.435667991638184],[9.489999771118164]
train,CC(CN)n1ccc2ccc3ccccc3c21,[9.658992767333984],[9.720000267028809]
train,NCC(c1ccccc1)c1ccc(Br)cc1,[9.648594856262207],[9.699999809265137]
train,On1cc(C2CCNCC2)cn1,[10.052616119384766],[10.09000015258789]
train,CCNc1nc(N)nc(Cl)n1,[4.410614013671875],[4.409999847412109]
train,Nc1ncnc2nn3ccccc3c12,[2.9742205142974854],[3.299999952316284]
train,CCc1ccc2ccn3ccnc3c2n1,[2.921445846557617],[2.990000009536743]
train,C=CCSC(=S)n1ccnc1,[4.070582389831543],[4.130000114440918]
train,COc1cc2nncc(SC)c2cc1OC,[3.6288082599639893],[3.8499999046325684]
train,CN1CCN(CC#N)CC1,[7.439850330352783],[7.480000019073486]
train,CCNCc1cc(Cl)ccc1Cl,[8.448262214660645],[8.470000267028809]
train,Cc1cc(N)nc(CC(C)OCCF)c1,[7.74781608581543],[7.789999961853027]
train,CCNCCCCNCCCNCCCCNCC,[11.092242240905762],[11.119999885559082]
train,Cc1ccc(Oc2ccccc2)cn1,[5.092865467071533],[5.159999847412109]
train,COc1cccc(N2CCNCC2)c1,[8.785874366760254],[8.869999885559082]
train,NCCc1nnc(SCc2ccc(F)cc2)o1,[9.145050048828125],[9.210000038146973]
train,CCc1ccccc1OCCCn1ccnc1,[6.478896617889404],[6.53000020980835]
train,Cc1ccc(C(=O)Cn2ccsc2=N)cc1,[8.948090553283691],[8.960000038146973]
train,N[C@@H](CCCCO)C(=O)O,[9.480599403381348],[9.529999732971191]
train,CCS(=O)(=O)NCc1csc(C)n1,[2.8559391498565674],[2.8499999046325684]
train,Cc1cccnc1NC(=O)c1ccco1,[3.1568682193756104],[3.1600000858306885]
train,Nc1cccc(C(=O)NCC(=O)O)c1,[3.8572704792022705],[4.159999847412109]
train,CCNC1CCc2c(OC)ccc(SC)c2C1,[10.169299125671387],[10.220000267028809]
train,Cc1ccc(OC(=N)N)cc1,[7.848038673400879],[8.319999694824219]
train,CCCNCCCNCCCCNCCCNCCC,[10.957818984985352],[10.979999542236328]
train,Cc1ccc(C(C#N)N2CCOCC2)cc1,[3.3120667934417725],[3.319999933242798]
train,CCCCCCSc1nsnc1C1=CCCN(C)C1,[6.559901714324951],[6.579999923706055]
train,Cc1cc2ncn(C)c2cc1C,[5.966897010803223],[6.039999961853027]
train,O=C(Cn1ccnc1)c1ccc(O)cc1,[6.655651092529297],[6.679999828338623]
train,Cc1ccc(C2CCCN2)o1,[9.33360481262207],[9.479999542236328]
train,Oc1cc(F)c(CC2=NCCN2)cc1O,[9.811567306518555],[10.119999885559082]
train,CCCCOC(=O)CCCN,[10.104060173034668],[10.1899995803833]
train,Oc1ccnc2cc(Cl)ccc12,[2.131110668182373],[2.0399999618530273]
train,CN(C)c1nc2c(N)ncnc2[nH]1,[3.809112548828125],[3.7799999713897705]
train,COCc1nc(C)c2c(C)nnc(O)n12,[4.895608425140381],[4.929999828338623]
train,O=C(O)c1cnsc1,[0.6471747159957886],[0.6100000143051147]
train,NCC(=C(Br)Br)c1ccccc1,[8.98476505279541],[9.119999885559082]
train,Cc1nc2ccccc2c2c1CC(C)S2,[5.324880123138428],[5.449999809265137]
train,NCC(=O)NNC(=O)OCc1ccccc1,[7.650094985961914],[7.690000057220459]
train,NC1CCc2cccc(Br)c2CC1=O,[7.933713436126709],[7.960000038146973]
train,Cn1c(S)nnc1Cc1cccs1,[1.857635259628296],[1.9299999475479126]
train,CC1CC2SC=CC2CN1,[10.1347074508667],[10.170000076293945]
train,O=C(O)/C=C/c1c[nH]cn1,[6.087660312652588],[6.130000114440918]
train,NCCc1ccc(O)c2c1CC(=O)N2,[9.819583892822266],[9.90999984741211]
train,CC(=N)Nc1ccc(C(C)O)cc1,[9.720991134643555],[9.8100004196167]
train,NCCC(=O)O,[10.133437156677246],[10.3100004196167]
train,Cc1ccccc1NC(=O)Nc1ccccn1,[3.889469861984253],[3.8399999141693115]
train,CNC12CCC(CN)CC1CCc1ccccc12,[10.317442893981934],[10.420000076293945]
train,O=C1NC(=S)S/C1=C/c1ccncc1,[4.476921558380127],[4.579999923706055]
train,OCCCc1c[nH]cn1,[6.646821975708008],[6.739999771118164]
train,CON(C)c1ncnc2[nH]cnc12,[2.314811944961548],[2.109999895095825]
train,c1csc(NCCc2c[nH]cn2)n1,[6.550650596618652],[6.699999809265137]
train,COC(=N)C(C)C,[7.009335041046143],[7.349999904632568]
train,CNc1ncnc2c1cnn2CCCCO,[3.7110791206359863],[3.700000047683716]
train,NC(CS(=O)(=O)O)C(=O)O,[8.696030616760254],[8.789999961853027]
train,CN(C)CCCCOc1ccc(Br)cc1Cl,[9.703389167785645],[9.789999961853027]
train,CCN1CCCC(c2cccc(O)c2)C1,[8.951835632324219],[9.0]
train,OCCCc1nnc(-c2ccc(O)cc2O)s1,[0.3975493907928467],[0.44999998807907104]
train,Oc1ccc(Cn2ccnc2S)nc1,[5.217078685760498],[5.28000020980835]
train,COc1ccccc1CCN1CCC[C@H]1C,[9.472079277038574],[9.460000038146973]
train,CCc1cnc(CNC(=O)NCCCO)s1,[2.8440940380096436],[2.75]
train,COc1cccc(-c2cccnc2)c1,[4.688718318939209],[4.710000038146973]
train,CCCc1nc(N)[nH]c(=O)c1Br,[1.7490861415863037],[1.7200000286102295]
train,c1ccc2c(Cc3cscn3)c[nH]c2c1,[2.449082374572754],[2.5299999713897705]
train,COc1cccc(CN2CCNCC2)c1OC,[9.13309383392334],[9.220000267028809]
train,Nc1cc(Cl)ccc1N1CCCC1,[3.96771502494812],[4.059999942779541]
train,Cc1nc2ccccc2n1Cc1ccccc1Br,[5.812100887298584],[5.860000133514404]
train,CCc1oc(C(=O)O)cc1CN(CC)CC,[8.503776550292969],[8.529999732971191]
train,COc1cc(Cl)c(OC)c(CN)c1O,[9.532670021057129],[9.510000228881836]
train,CCN(C)CCOc1ccc(OC)nc1,[9.066062927246094],[9.0]
train,Cc1nnc(CN(C)CC2CCCCC2)o1,[7.329739093780518],[7.369999885559082]
train,Ic1ccc(Cn2ccnc2)cc1,[6.458737850189209],[6.46999979019165]
train,Nc1c2ccccc2nc2c(O)cccc12,[8.103243827819824],[7.989999771118164]
train,CCCNc1nc(NCCC)nc(NCCC)n1,[8.6710205078125],[9.0600004196167]
train,CCc1cc(N)cc(CC)c1NC1=NCCN1,[10.23790168762207],[10.319999694824219]
train,SC1=NCN(Cc2ccco2)CN1,[6.031943321228027],[6.110000133514404]
train,O=C(O)c1ccccc1NCc1cccs1,[1.01137113571167],[1.0399999618530273]
train,CCN(CC)CCCCOc1ccccc1OC,[10.315082550048828],[10.319999694824219]
train,Oc1ccc(N(CCCl)CCCl)c(Cl)c1,[0.10329478234052658],[0.25999999046325684]
train,Cc1nc2ccccc2c2c1C(=O)NC2=O,[2.354022741317749],[2.3299999237060547]
train,CSc1ccc(Cl)cc1NCC1=NCCN1,[9.320310592651367],[9.329999923706055]
train,CCNCc1cccc(Cl)c1,[9.341708183288574],[9.300000190734863]
train,COc1cc(CCF)c(OC)cc1CCN,[9.777427673339844],[9.699999809265137]
train,COc1ccc(Nc2ncc[nH]2)c(C)c1,[8.573290824890137],[8.619999885559082]
train,CNCCc1ccccn1,[9.752542495727539],[9.770000457763672]
train,C#CCNCC(O)CON,[8.489810943603516],[8.569999694824219]
train,Brc1ccc(CN2CCNCC2)s1,[9.146086692810059],[9.210000038146973]
train,CC(NC(C)(C)C)C(=O)c1cccs1,[8.072299003601074],[7.989999771118164]
train,NC1=NC(N)c2nc[nH]c2N1,[8.742374420166016],[8.59000015258789]
train,CN(C)CCc1cccc(-c2ccsc2)c1,[9.196846008300781],[9.1899995803833]
train,c1ccc(CN2CC2Cn2cncn2)cc1,[5.321976661682129],[5.269999980926514]
train,O=C(O)C1CSC(C(=O)O)N1,[7.092357158660889],[7.010000228881836]
train,Nc1cccc(-c2c[nH]nn2)c1,[3.5223593711853027],[3.609999895095825]
train,CCCCc1cc(C)c2ccccc2n1,[5.712084770202637],[5.730000019073486]
train,COc1nccc(NCc2ccccc2)c1C#N,[3.423577308654785],[3.2699999809265137]
train,Nc1nc(N)c2cc(Cl)ccc2n1,[6.195326328277588],[6.110000133514404]
train,O=C(NNCc1ccccc1)c1ccccn1,[2.9845046997070312],[3.009999990463257]
train,CN(C)c1cccc(O)c1,[3.981330394744873],[3.940000057220459]
train,C=CC(O)Cc1c(C)n[nH]c1C,[3.9334394931793213],[3.9100000858306885]
train,N=C(N)SCCCCCCSC(=N)N,[10.785491943359375],[10.890000343322754]
train,COc1cc2c(cc1O)CCN[C@@H]2C,[8.877662658691406],[8.84000015258789]
train,COCCNC1c2ccccc2CCC1c1ccsc1,[9.023589134216309],[9.0]
train,CCN1CCC2(CC1)OCc1ccccc12,[9.103233337402344],[9.010000228881836]
train,O=C(O)[C@@H]1C[C@H](O)CN1,[10.642961502075195],[10.619999885559082]
train,CC1C(N)C(O)[C@H](O)C1O,[9.18911075592041],[9.1899995803833]
train,CC1(C)CC(N)CC(C)(C)N1[O],[10.030632972717285],[10.039999961853027]
train,NNC(=O)c1ccc(Cl)cc1,[2.8052377700805664],[2.809999942779541]
train,Cc1cnc(NC(=O)c2ccccn2)s1,[0.7616462111473083],[0.75]
train,CC(C)c1noc(C2=CCCN(C)C2)n1,[7.671642780303955],[7.610000133514404]
train,CC(C)NCCOc1cccc(Br)c1,[9.668264389038086],[9.670000076293945]
train,NNC(=O)CCn1nnc2ccccc21,[3.186081886291504],[3.2699999809265137]
train,CCCCCn1c(N)nc2cnccc21,[5.350484371185303],[5.199999809265137]
train,Brc1cccc(Br)c1N=C1NCCN1,[9.500160217285156],[9.640000343322754]
train,NCCc1nc[nH]c1Cl,[9.50051212310791],[9.479999542236328]
train,CCCCN1CCN=C1/C=N/O,[6.49944543838501],[6.230000019073486]
train,CCCCCCCn1ccnc1,[6.5466485023498535],[6.539999961853027]
train,COCCn1ccc(NCc2scnc2C)n1,[3.597195863723755],[3.5899999141693115]
train,COCCCNCCOc1ccc2ccccc2c1Br,[9.496479034423828],[9.5]
train,O=C(NC1=NCCS1)c1ccccc1,[5.319926738739014],[5.400000095367432]
train,NC[C@H]1CNCc2ccccc21,[9.6410551071167],[9.529999732971191]
train,Cc1cc(Cl)c2cc3ccccc3cc2n1,[3.916929244995117],[3.890000104904175]
train,COc1nc(C)ccc1CN1CC1C#N,[2.38095760345459],[2.450000047683716]
train,CCN(C)CCOc1cccnc1,[8.984509468078613],[8.970000267028809]
train,COc1ccnc(NC(=N)N)c1,[8.962965965270996],[9.0600004196167]
train,O=C(CCC1CCCCC1)NN=C1SCCS1,[0.14818626642227173],[0.1599999964237213]
train,O=C(Nc1nn[nH]n1)c1cccnc1,[3.438749313354492],[3.490000009536743]
train,CCCCCc1ccc2nc(N)nc(N)c2c1C,[7.60146951675415],[7.650000095367432]
train,CCn1c(NC(C)=O)nc2ccccc21,[2.4066224098205566],[2.180000066757202]
train,COc1ccc2c(c1)sc(=N)n2C,[10.080988883972168],[10.020000457763672]
train,COc1ccc(C(O)CN(C)N)cc1,[5.5891499519348145],[5.46999979019165]
train,CCCCCCNC1=NCCc2ccccc21,[10.425164222717285],[10.3100004196167]
train,CN1CCC(OC(=O)c2ccoc2)CC1,[8.645186424255371],[8.630000114440918]
train,N#C/C=C(\N)c1ccc(F)cc1,[2.154256820678711],[2.2300000190734863]
train,O=C1CSC(c2cccnc2)N1CC1CC1,[4.704050540924072],[4.710000038146973]
train,c1ccc2oc(N3CCCNCC3)nc2c1,[9.532135963439941],[9.430000305175781]
train,Cc1cc(-c2ccccc2)cc(C)n1,[6.543516635894775],[6.519999980926514]
train,C=CCNC(=S)NNC(=O)c1ccncc1,[3.207881450653076],[3.190000057220459]
train,c1ccc(NCc2ccncc2)cc1,[5.0618672370910645],[5.050000190734863]
train,Nc1c(F)cc(S(N)(=O)=O)cc1Br,[0.2752527892589569],[0.30000001192092896]
train,NCCNc1ncnc2[nH]cnc12,[9.460672378540039],[9.420000076293945]
train,c1nnn(C2CN3CCC2CC3)n1,[9.27520751953125],[9.130000114440918]
train,CCCCOc1ccc(-n2ccnc2C)cc1,[6.689183712005615],[6.650000095367432]
train,c1cncc(NC2=NCCN2)c1,[9.357471466064453],[9.34000015258789]
train,CCC(=O)C(N)Cc1c[nH]cn1,[7.617223739624023],[7.550000190734863]
train,c1cncc(OCC2=NCCN2)c1,[9.210430145263672],[9.260000228881836]
train,Nc1cc2ccccc2c(O)c1O,[3.5930495262145996],[3.9100000858306885]
train,CCN(CC)CCS(=O)(=O)c1ccccc1,[7.102963447570801],[6.789999961853027]
train,CCCCNCc1c(Cl)cccc1Cl,[8.491789817810059],[8.289999961853027]
train,COc1ccc(C2CCC(CN)O2)cc1,[9.538054466247559],[9.479999542236328]
train,CC(=O)NCCN1CCc2cccnc21,[6.870227336883545],[6.800000190734863]
train,NCCOCCOCC(=O)O,[9.666770935058594],[9.449999809265137]
train,O=C(CCCCCCS)Nc1cccnc1,[4.389838695526123],[4.380000114440918]
train,CC1CNCCc2cccc(Cl)c21,[10.1478271484375],[10.0600004196167]
train,Nc1cc(OCCNCc2ccccc2)ccc1Cl,[9.047102928161621],[8.9399995803833]
train,CCc1cccc(C(=O)c2ccccc2)c1N,[2.4366471767425537],[2.4200000762939453]
train,CCC(=O)c1ccc(N)cc1,[3.097529172897339],[3.0299999713897705]
train,C=CCc1c(N)ccc2cnccc12,[7.404083251953125],[7.460000038146973]
train,Cc1cc(C)c2cccc(N)c2n1,[5.460085391998291],[5.389999866485596]
train,Cc1cc2ccccc2cc1CN1CCCCC1,[9.581202507019043],[9.510000228881836]
train,NC(=O)c1csc(-c2ccncc2)n1,[3.3871700763702393],[3.359999895095825]
train,Oc1c(CN2CCCCC2)ccc2ccccc12,[10.367236137390137],[10.119999885559082]
train,NCCCCCC(N)CSP(=O)(O)O,[10.926332473754883],[10.869999885559082]
train,CN1CCN(Cc2cn3cccnc3n2)CC1,[7.529953956604004],[7.519999980926514]
train,NCc1cccc(Cl)c1,[9.288432121276855],[9.170000076293945]
train,c1cnc2c(c1)Cc1nn[nH]c1C2,[4.692762851715088],[4.730000019073486]
train,O=c1oc2ccccc2cc1CN1CCCC1,[8.582404136657715],[8.489999771118164]
train,CSc1nc(C)c2cc(C)oc2n1,[2.657193183898926],[2.799999952316284]
train,OCCCN(CCc1cccc(F)c1)C1CC1,[9.233887672424316],[9.09000015258789]
train,CC(C)NC(=N)CS,[12.347683906555176],[12.380000114440918]
train,CCC(CC)NC(=O)CN1CCSCC1,[6.786436557769775],[6.699999809265137]
train,Nc1ccccc1/C=C/c1ccccc1N,[4.366627216339111],[4.409999847412109]
train,OCCNc1cc(-c2ccccc2)ncn1,[4.867319583892822],[4.860000133514404]
train,CN(C)/N=C\c1ccc(Cl)cc1,[3.2028462886810303],[3.1600000858306885]
train,NCCCN(CCCN)N(O)N=O,[10.256896018981934],[10.170000076293945]
train,N=C(NCc1ccco1)Nc1ccccn1,[9.088970184326172],[9.029999732971191]
train,O=C(O)CNCCSc1ccc2ccncc2c1,[9.945679664611816],[9.920000076293945]
train,Cc1cccc(NC(=O)C(C)N)c1,[8.36284065246582],[8.229999542236328]
train,CCCCCCCCCCCCCCC(O)CNC(C)C,[10.237130165100098],[10.09000015258789]
train,Cc1[nH]cnc1CSCCC(=N)NC#N,[6.751436710357666],[6.949999809265137]
train,NSc1cnc2c(N)nc(N)nc2n1,[2.852013111114502],[3.009999990463257]
train,Cc1ccc(NC(=O)c2sccc2C)nc1,[3.094853639602661],[3.0999999046325684]
train,COCCCNCCCOc1ccc(C)cc1Br,[10.190979957580566],[10.130000114440918]
train,N#C/N=C(\N)NCCCCc1c[nH]cn1,[6.8729119300842285],[6.739999771118164]
train,COc1cc(C)ccc1N=C1NCCN1,[10.502169609069824],[10.470000267028809]
train,NNC(=O)CCCCC(=O)NN,[3.5767788887023926],[3.569999933242798]
train,CC=CCNC(=O)OCCCc1c[nH]cn1,[6.602116107940674],[6.570000171661377]
train,COc1ccc(OCCCON)cc1,[4.410129070281982],[4.400000095367432]
train,COc1ccc(/N=C/N(C)C)c(C)c1,[10.24636459350586],[10.1899995803833]
train,O=C(Cc1ccccc1)NCc1cccnc1,[4.852525234222412],[4.820000171661377]
train,Cc1cccc(S(N)(=O)=O)c1N,[1.4041203260421753],[1.2799999713897705]
train,Cc1ccc2c[nH]nc2c1,[1.9403631687164307],[2.0899999141693115]
train,CCOC(=O)c1cnc2nc(C)nn2c1O,[0.08319646120071411],[0.15000000596046448]
train,CC(Cl)C(=O)NNc1cccc(Cl)n1,[1.6730836629867554],[1.659999966621399]
train,NC1=NC(C2CC2)Cc2ccsc21,[8.074535369873047],[7.889999866485596]
train,O=C(O)CNc1ccc(Cl)c(Cl)c1,[4.456058979034424],[4.5]
train,CCC(N)(CC)c1ccccc1,[9.873703956604004],[9.850000381469727]
train,CSc1nc(CCO)cc(N2CCCC2)n1,[5.763947010040283],[5.75]
train,CN1CCc2cccc3c2C(CC3)C1,[9.814916610717773],[9.84000015258789]
train,Cc1ccnc(-c2c[nH]nn2)c1,[1.5271170139312744],[1.4900000095367432]
train,CC(=O)OCCC(C)N(C)C,[9.762069702148438],[9.739999771118164]
train,CCCCCCCCCCCCNc1nnc(S)s1,[0.10157468169927597],[0.11999999731779099]
train,Cc1cc2c(N)cccc2c(=O)[nH]1,[2.8652608394622803],[2.9600000381469727]
train,NCCc1cc(Cl)c(Cl)cc1Cl,[9.711892127990723],[9.670000076293945]
train,NCCCCC(N)C(=O)N1CCC1,[10.251238822937012],[10.210000038146973]
train,Nc1cccc(S(=O)(=O)O)c1,[3.3510818481445312],[3.2699999809265137]
train,NC1=NC(=O)NCN1,[7.340310096740723],[7.380000114440918]
train,Nc1nc(N)nc(OCc2ccccc2)n1,[5.988454341888428],[6.269999980926514]
train,c1cncc(-c2ncc3cccnc3n2)c1,[3.8163669109344482],[3.9000000953674316]
train,CCCCN1CCc2cccc(O)c2CC1,[9.412091255187988],[9.34000015258789]
train,c1cc2[nH]nnc2c2c1CCNC2,[9.183961868286133],[9.199999809265137]
train,Nc1nncc2[nH]cnc12,[5.269967079162598],[5.420000076293945]
train,CC1c2ccccc2CN1CC1=NCCN1,[9.385496139526367],[9.350000381469727]
train,CC(C)(CN)CC(=O)O,[10.058895111083984],[9.930000305175781]
train,Cc1ccnc2ccc(I)cc12,[4.415313720703125],[4.380000114440918]
train,Cc1cccc(C)c1N(CCO)C(=O)CN,[8.054862022399902],[7.96999979019165]
train,NCCCNCCSc1ccc(Cl)cc1,[10.129606246948242],[10.010000228881836]
train,CC(=O)NCCCNCCCNCCCN,[10.570487976074219],[10.489999771118164]
train,Cc1nsc(N2CC3CC2CN3)n1,[9.436199188232422],[9.460000038146973]
train,CNCC(O)c1cc(O)ccc1F,[9.46518611907959],[9.430000305175781]
train,CCOc1ccccc1OCC(O)CNC,[9.554899215698242],[9.5]
train,NCCN1C(=O)c2cccc3cccc1c23,[9.118232727050781],[8.989999771118164]
train,Cn1c(N)nc2sccc21,[5.4506516456604],[5.570000171661377]
train,CCOc1ccc(C)nc1Nc1cccc(C)n1,[4.999003887176514],[5.050000190734863]
train,CCCNC(Cc1ccccc1N)c1sccc1C,[10.001524925231934],[9.899999618530273]
train,COc1cc(N2CCOCC2)ncn1,[5.486763000488281],[5.550000190734863]
train,Cc1cccnc1Oc1ncccc1N,[2.3129076957702637],[2.4100000858306885]
train,Clc1ccc(CNCc2cccs2)cc1Cl,[8.265767097473145],[8.199999809265137]
train,Cc1nc2cc(Cl)ccc2n1C,[5.688192844390869],[5.75]
train,CCc1nc(C)ccc1O,[6.580565929412842],[6.489999771118164]
train,Oc1cccc2ccc(Br)nc12,[1.1475211381912231],[1.2599999904632568]
train,Fc1ccc2nc(NCCCBr)sc2c1,[3.4364066123962402],[3.430000066757202]
train,N[C@H](CCP(=O)(O)O)C(=O)O,[9.677279472351074],[9.569999694824219]
train,Cc1cc(O)c2ccc(N(C)C)cc2n1,[4.395026683807373],[4.400000095367432]
train,Cc1cc(O)nc(SCc2cccnc2)n1,[4.771555423736572],[4.849999904632568]
train,Oc1cc(N2CCCNCC2)cnc1I,[9.747055053710938],[9.649999618530273]
train,Cc1ccc2nc3nc(O)n(C)c3cc2c1,[1.1953539848327637],[1.2599999904632568]
train,S=C(Nc1cccnc1)Nc1ccccn1,[4.458361625671387],[4.440000057220459]
train,COc1ccc(C2=NOC(CS)C2)cc1,[3.0807952880859375],[3.119999885559082]
train,COc1ccc(-c2nc(N)sc2C)cc1,[4.577980995178223],[4.619999885559082]
train,CN(C)CCCOc1cccc2ccccc12,[9.324762344360352],[9.260000228881836]
train,c1ccc2c(c1)[nH]c1ncccc12,[2.57509708404541],[2.130000114440918]
train,CN1CCCC1c1cncc(Cl)c1,[7.591403007507324],[7.460000038146973]
train,Nc1ncnc2c1cnn2CCC(=O)O,[4.1037163734436035],[4.309999942779541]
train,CCOC(=O)c1c(C)nsc1N,[3.7452127933502197],[3.740000009536743]
train,CCCC(N)C(=O)N1CCCCC1,[8.442804336547852],[8.430000305175781]
train,CNc1cc(C)nc(-c2ccncc2)n1,[6.063238620758057],[6.199999809265137]
train,NCCc1cccc(N2CCc3ccccc32)c1,[9.82619571685791],[9.789999961853027]
train,Cc1cc2ncn(C3CCCCO3)c2cc1C,[5.973555088043213],[6.019999980926514]
train,CN(C)C1CCCCC1,[10.372893333435059],[10.220000267028809]
train,NC(=S)c1ccncc1,[4.396803379058838],[4.480000019073486]
train,NC(=S)NN=C1CCCCC12CCCC2,[2.6197104454040527],[2.5899999141693115]
train,NCc1nc2cc(N)ccc2[nH]1,[7.919661998748779],[7.940000057220459]
train,Cn1ccnc1C(=O)c1ccccc1Cl,[3.8474385738372803],[3.8399999141693115]
train,NCCO/C=C/C(N)C(=O)O,[9.680352210998535],[9.539999961853027]
train,CCC(=O)N1CCn2c1nc1ccccc12,[2.5468268394470215],[2.25]
train,c1ccc(CCNCc2ccccc2)cc1,[9.612749099731445],[9.59000015258789]
train,On1ncc2c1CCNC2,[7.80367374420166],[7.800000190734863]
